"Plot"	"Block"	"Treatment"	"GrazeTime"	"Sample"	"AG"	"BG"	"BX"	"CBH"	"LAP"	"NAG"	"PER1"	"PEROX"	"PHENOX"	"PHOS"
"9"	"3"	"HI"	"4WK"	"3"	40.1646647	374.4909879	67.80304577	51.08582183	487.4213784	34.26327407	0	0.111286641	2.03485545	0
"9"	"3"	"HI"	"4WK"	"4"	27.68084727	379.0604884	56.70879222	45.5041369	491.0482897	26.41616301	1.959187707	6.811088428	4.851900722	0
"9"	"3"	"HI"	"4WK"	"5"	22.73596557	424.0313243	48.48799108	45.42525722	419.3179983	20.19532605	0	1.996826797	3.071403873	0
"10"	"4"	"HI"	"PRE"	"1"	35.09902851	433.1460067	71.71085484	47.73225508	436.4902685	31.17372859	3.475218861	1.255487939	0	0
"10"	"4"	"HI"	"PRE"	"2"	10.48117517	354.9495421	40.42804139	32.5137979	653.0717982	30.05647809	14.51170964	13.37140932	0	0
"10"	"4"	"HI"	"PRE"	"3"	12.87113794	298.1208966	51.34006224	39.20494603	417.8615011	13.07882135	4.93791415	3.942885883	0	0
"10"	"4"	"HI"	"PRE"	"4"	17.08198009	389.8476309	48.1939975	36.91460044	398.7957186	31.66174679	2.936013298	5.196688271	2.260674973	0
"10"	"4"	"HI"	"PRE"	"5"	8.722358844	462.0455081	76.32519189	42.8002898	611.1100066	37.43731831	5.600223566	9.604963612	4.004740045	0
"10"	"4"	"HI"	"24H"	"1"	10.58132835	254.4227178	24.80210283	0	441.2224925	7.14759476	0.357990214	3.343696017	2.985705804	0
"10"	"4"	"HI"	"24H"	"2"	15.09576003	308.7006529	49.30741343	0	447.0828401	17.44070963	3.780700134	11.8448813	8.064181171	0
"10"	"4"	"HI"	"24H"	"3"	24.04645683	421.8731507	70.31021905	0	511.119432	40.54391355	4.535339097	5.84324368	1.307904582	0
"10"	"4"	"HI"	"24H"	"4"	20.90141236	234.4616078	32.62208913	0	437.1837282	25.40443909	2.231195761	8.55850704	6.327311279	0
"10"	"4"	"HI"	"24H"	"5"	4.389157487	174.7157646	15.95437623	0	353.1476856	5.655641968	5.690376974	8.727996887	3.037619913	0
"10"	"4"	"HI"	"1WK"	"1"	14.68097335	311.3632953	36.40445748	6.871264888	342.1411244	0	1.870374274	1.150455026	0	0
"10"	"4"	"HI"	"1WK"	"2"	13.46607324	349.7749639	43.47716454	8.707036946	496.3012297	18.94333783	1.021205095	4.384977425	3.363772329	55.96049397
"10"	"4"	"HI"	"1WK"	"3"	0	278.2371452	30.09718762	12.2130023	430.0431807	9.887702996	4.6430037	3.450270795	0	0
"10"	"4"	"HI"	"1WK"	"4"	0	142.8331618	0	0	288.2695557	0	3.231166508	3.768302699	0.537136191	0
"10"	"4"	"HI"	"1WK"	"5"	0	197.2913269	28.12246579	0	351.1369803	8.315317914	2.199500558	2.437266715	0.237766158	0
"10"	"4"	"HI"	"4WK"	"1"	22.96667789	480.4175832	55.71887071	48.79997374	609.6755093	33.11927831	0	2.467221997	3.231913073	0
"10"	"4"	"HI"	"4WK"	"2"	43.24748691	567.7636685	91.90187682	64.0753041	467.8784542	52.99001532	2.011084021	0.517775638	0	0
"10"	"4"	"HI"	"4WK"	"3"	28.52569289	560.4289656	66.24567993	58.72056299	530.820115	16.87401038	0	0	0.774771067	0
"10"	"4"	"HI"	"4WK"	"4"	10.38055953	396.1042401	77.94572503	37.84405587	500.611128	28.61212454	9.261002184	9.070178704	0	0
"10"	"4"	"HI"	"4WK"	"5"	39.95541496	484.9269867	103.7725415	61.88853693	687.3381386	49.40991765	0	0	2.901617314	0
"11"	"4"	"LO"	"PRE"	"1"	25.385967	502.6635654	72.85283169	43.14809877	590.4827728	34.36444722	12.50907636	13.34352967	0.834453317	24.68654249
"11"	"4"	"LO"	"PRE"	"2"	7.761651209	384.6540644	40.66121413	27.88874682	535.1871212	23.39368777	9.796852884	9.597050668	0	0
"11"	"4"	"LO"	"PRE"	"3"	13.75221232	514.1283896	61.49634878	40.05090542	507.0663255	52.44933561	3.402114708	6.037391238	2.63527653	0
"11"	"4"	"LO"	"PRE"	"4"	5.854498359	305.2487908	33.61440692	24.89925737	428.7701904	20.50560957	5.551968241	11.13954147	5.587573228	0
"11"	"4"	"LO"	"PRE"	"5"	17.39490933	346.3624844	45.00660382	28.18251533	341.8734143	10.89124928	0	0	0	0
"11"	"4"	"LO"	"24H"	"1"	27.69819893	351.7230367	52.73932369	3.191249211	666.0211388	8.735710888	5.209307633	17.59837702	12.38906938	30.52064867
"11"	"4"	"LO"	"24H"	"2"	46.19675175	378.2491507	52.43176249	0	651.6889436	25.62468442	0.107689829	8.040335254	7.932645425	0
"11"	"4"	"LO"	"24H"	"3"	27.89544145	377.6963936	57.38349468	1.402330151	603.4216603	19.7622027	4.175317469	8.412640973	4.237323504	0
"11"	"4"	"LO"	"24H"	"4"	46.86595458	356.2292306	54.51604258	0	621.4093704	29.15300306	2.823317425	8.518163486	5.694846061	0
"11"	"4"	"LO"	"24H"	"5"	26.95458291	396.2796833	57.04643595	7.636398818	573.3439716	14.96194427	2.872684156	8.011315439	5.138631283	0
"11"	"4"	"LO"	"1WK"	"1"	28.57934619	424.8878006	63.88882892	34.45921847	552.5239914	35.17939065	3.38665647	5.612512859	2.225856388	54.40410819
"11"	"4"	"LO"	"1WK"	"2"	5.385038208	302.7368663	51.82069289	16.1082101	464.8888394	20.24992878	0	0	4.28173515	0
"11"	"4"	"LO"	"1WK"	"3"	1.390883493	272.6069045	26.59558341	1.419765783	428.6379846	10.93274624	0	0	3.311922016	0
"11"	"4"	"LO"	"1WK"	"4"	30.11486112	450.3552342	75.82628833	38.48760883	506.4447727	40.28434825	0	0	4.614001216	0
"11"	"4"	"LO"	"1WK"	"5"	24.54885915	267.7801733	41.74228413	23.86297242	465.5785442	7.243200231	0	4.237861546	5.971100956	47.97492743
"11"	"4"	"LO"	"4WK"	"1"	26.40330207	605.6846254	83.71472791	66.88725442	718.4373364	35.16217259	0.753754823	6.058085895	5.304331073	0
"11"	"4"	"LO"	"4WK"	"2"	30.36487647	440.9005346	78.20599627	48.96088095	466.7717689	22.36386733	0	2.99749486	3.79238609	0
"11"	"4"	"LO"	"4WK"	"3"	0	336.296476	42.45633303	27.21755889	511.8650525	19.83650527	2.823320098	3.494474205	0.671154107	0
"11"	"4"	"LO"	"4WK"	"4"	11.3184255	391.0343267	45.67647501	40.67563847	574.3065905	21.14625624	0	0	0	0
"11"	"4"	"LO"	"4WK"	"5"	21.08756967	426.160495	66.21432627	40.90894392	536.1415754	30.43150199	0	0	1.86041402	0
"12"	"4"	"NO"	"PRE"	"1"	11.67115695	388.1622835	40.17404028	32.13899232	460.0224115	1.497344887	4.050214264	5.244395303	1.194181038	0
"12"	"4"	"NO"	"PRE"	"2"	10.82585632	441.2048427	53.84865249	32.36842091	519.7022993	7.3223685	0	0.809901436	3.604787158	0
"12"	"4"	"NO"	"PRE"	"3"	61.87479674	637.8728395	93.83295891	59.18054232	685.8388557	69.62554901	6.874490842	6.557899583	0	0
"12"	"4"	"NO"	"PRE"	"4"	36.34331389	554.354543	87.87754695	48.54208316	565.4804696	24.15126608	4.390278926	0.874050208	0	0
"12"	"4"	"NO"	"PRE"	"5"	57.75683168	725.5193907	120.9772622	72.85119344	781.7384587	49.40053521	7.59435959	9.060509765	1.466150175	0
"12"	"4"	"NO"	"24H"	"1"	6.430614054	247.3516116	19.83700309	0	439.1740441	0	9.296910139	19.57461745	10.27770731	4.060785371
"12"	"4"	"NO"	"24H"	"2"	49.81987223	456.0177048	53.08307506	4.968493123	505.5801216	12.3917222	4.633966872	15.4354742	10.80150733	9.734639432
"12"	"4"	"NO"	"24H"	"3"	7.192628519	265.0808529	27.51262955	0	531.7418321	2.750167879	7.908843804	17.73432029	9.825476485	0
"12"	"4"	"NO"	"24H"	"4"	23.92466348	504.4869075	52.65690323	2.021516569	613.4075443	14.48574969	2.42828101	12.6595477	10.23126669	0
"12"	"4"	"NO"	"24H"	"5"	50.49421421	482.0197906	59.49354857	0	631.1951862	24.57422964	0	0.982169933	10.57167983	0
"12"	"4"	"NO"	"1WK"	"1"	26.22515883	349.8516433	66.18809146	27.54355119	567.6106564	22.42821856	1.074151634	9.115342187	8.041190553	163.3117142
"12"	"4"	"NO"	"1WK"	"2"	19.15574777	300.3393888	29.91283732	0	431.5780057	1.626799488	7.595848542	16.06003472	8.464186174	272.4731411
"12"	"4"	"NO"	"1WK"	"3"	10.48237849	278.4871575	46.41517067	12.59039988	560.3524307	20.82331437	4.081393079	9.920288319	5.83889524	155.8116732
"12"	"4"	"NO"	"1WK"	"4"	24.92717872	321.7775965	82.51390366	29.57813928	539.5174464	32.30759479	4.032321057	9.962194728	5.929873671	84.58568049
"12"	"4"	"NO"	"1WK"	"5"	43.71806166	393.8280051	105.3441014	28.23000073	586.5009656	34.75244713	3.700267954	10.99122475	7.290956793	36.28698767
"12"	"4"	"NO"	"4WK"	"1"	38.20366162	570.0642502	97.3947802	56.02428664	729.5909007	32.46570027	3.216967057	11.69570641	8.478739349	49.02352508
"12"	"4"	"NO"	"4WK"	"2"	54.82672956	663.9609086	141.2899164	73.31306524	654.6187517	51.62006656	3.678888185	11.80967051	8.130782324	0
"12"	"4"	"NO"	"4WK"	"3"	0	302.3549291	34.79310128	23.29208699	507.6085119	2.439698198	2.563988625	13.67149231	11.10750368	0
"12"	"4"	"NO"	"4WK"	"4"	32.01251136	474.9159341	82.99107131	47.17798626	612.0300149	34.04341512	2.900865108	10.53388	7.633014893	0
"12"	"4"	"NO"	"4WK"	"5"	35.86769383	516.3405811	80.77495908	49.90265328	532.810014	30.40677446	0.052531506	2.861116292	2.808584786	0
